acq_datetime,coverage_frac,tiles_count,min_cloud,max_cloud,has_full_cover
2023-09-20T09:16:49.024000+00:00,0.5371923318055853,3,6.939618,17.71874,False
2023-09-22T09:07:01.024000+00:00,0.2513596323864069,6,0.046569,3.738587,False
2023-09-30T09:17:09.024000+00:00,1.0000000000000029,6,3.87357,18.945391,True
2023-10-02T09:08:11.024000+00:00,0.0831143273178187,1,0.140017,0.140017,False
2023-10-05T09:20:31.024000+00:00,0.6523794283429935,1,8.731312,8.731312,False
2023-10-07T09:07:49.024000+00:00,0.23344213119919452,5,2.02489,5.61396,False
2023-10-10T09:18:19.024000+00:00,0.3330357862788349,1,14.641863,14.641863,False
2023-10-12T09:09:11.024000+00:00,0.2391271293164762,6,0.11242,1.807432,False
2023-10-15T09:20:31.024000+00:00,1.0000000000000029,6,0.019663,0.688488,True
2023-10-20T09:19:19.024000+00:00,1.0000000000000029,6,6.101683,16.714606,True
2023-10-30T09:20:29.024000+00:00,1.0000000000000029,6,0.775246,5.254779,True
2023-11-06T09:10:59.024000+00:00,0.25992282808802775,6,4.725877,18.239482,False
2023-11-09T09:21:19.024000+00:00,0.8513770395870994,2,6.827111,7.004406000000001,False
2023-11-16T09:11:49.024000+00:00,0.2517487940029519,6,0.007473,4.621269,False
2023-11-19T09:21:59.024000+00:00,1.0000000000000029,6,0.006744000000000001,2.835498,True
2023-11-21T09:13:01.024000+00:00,0.10171077245966724,2,6.01,16.28,False
2023-12-09T09:22:59.024000+00:00,0.8513770395870994,2,5.775186,6.031632,False
2023-12-11T09:13:51.024000+00:00,0.24299977688405763,5,0.009514,16.832273,False
2023-12-19T09:23:19.024000+00:00,1.0000000000000029,6,0.0,0.88,True
2023-12-21T09:14:01.024000+00:00,0.2466911299876983,4,0.01,2.84,False
2023-12-24T09:24:11.024000+00:00,0.22111105384985635,2,9.12,9.15,False
2023-12-26T09:13:09.024000+00:00,0.2370155381801566,3,0.0,9.4,False
2023-12-29T09:23:19.024000+00:00,0.801189971203323,3,12.13,17.64,False
2023-12-31T09:14:01.024000+00:00,0.08315923681299915,1,15.68,15.68,False
2024-01-08T09:22:59.024000+00:00,0.05654823617196272,2,2.05,4.16,False
2024-01-13T09:23:31.024000+00:00,0.8011893945015766,3,3.23,5.34,False
2024-01-23T09:23:01.024000+00:00,1.0000000000000029,6,0.21,14.81,True
2024-01-28T09:21:39.024000+00:00,1.0000000000000029,6,3.9,14.65,True
2024-01-30T09:12:21.024000+00:00,0.23983077790846857,4,0.02,16.07,False
2024-02-09T09:11:31.024000+00:00,0.23889769306110392,6,2.49,17.45,False
2024-02-17T09:20:29.024000+00:00,1.0000000000000013,4,0.76,14.19,True
2024-02-22T09:20:31.024000+00:00,0.8513770395870994,2,4.11,7.9,False
2024-02-24T09:08:59.024000+00:00,0.13607262127596878,4,0.4,12.28,False
2024-02-27T09:18:39.024000+00:00,0.22762199139294093,4,1.52,12.13,False
2024-03-03T09:20:31.024000+00:00,0.6523794283429935,1,7.27,7.27,False
2024-03-13T09:20:31.024000+00:00,0.3330357862788349,1,9.38,9.38,False
2024-03-15T09:06:59.024000+00:00,0.07913339607851962,1,12.18,12.18,False
2024-03-18T09:16:59.024000+00:00,1.0000000000000029,6,2.23,14.65,True
2024-03-20T09:06:51.024000+00:00,0.23240115842125578,2,0.88,19.67,False
2024-03-23T09:20:31.024000+00:00,1.0000000000000029,6,3.83,8.5,True
2024-03-28T09:15:59.024000+00:00,0.8513770395870994,2,2.53,9.65,False
2024-03-30T09:05:51.024000+00:00,0.08065056872577533,1,0.02,0.02,False
2024-04-04T09:05:49.024000+00:00,0.2460670390290942,6,0.0,1.33,False
2024-04-07T09:15:49.024000+00:00,0.05655028261598307,2,10.14,15.2,False
2024-04-09T09:05:51.024000+00:00,0.24852249236369206,6,0.01,5.31,False
2024-04-12T09:20:31.025000+00:00,0.8844707844068742,4,2.05,11.59,False
2024-04-14T09:05:59.024000+00:00,0.25873671602323184,6,0.25,5.63,False
2024-04-24T09:05:49.024000+00:00,0.10712860096913798,2,10.0,16.54,False
2024-04-29T09:06:01.024000+00:00,0.14125007983870522,4,3.84,11.02,False
2024-05-07T09:15:49.024000+00:00,1.0000000000000029,6,14.35,19.69,True
2024-05-12T09:20:31.024000+00:00,0.056544103113754476,2,4.83,5.43,False
2024-05-22T09:20:31.024000+00:00,1.0000000000000029,6,0.15,4.21,True
2024-05-24T09:05:59.024000+00:00,0.2421442023034833,4,3.62,19.58,False
2024-05-29T09:06:41.024000+00:00,0.13437911992789842,4,14.09,18.71,False
2024-06-01T09:20:31.024000+00:00,1.0000000000000029,6,0.67,12.98,True
2024-06-03T09:05:59.024000+00:00,0.23886396432108595,5,2.38,12.5,False
2024-06-08T09:06:01.024000+00:00,0.2599728418089318,6,1.36,18.22,False
2024-06-11T09:20:31.024000+00:00,0.22111159936784763,2,15.98,17.88,False
2024-06-16T09:15:59.024000+00:00,0.8077005289981213,5,9.15,17.76,False
2024-06-18T09:06:01.024000+00:00,0.2577827554579117,6,1.68,11.05,False
2024-06-21T09:20:31.025000+00:00,1.0000000000000029,6,0.58,17.65,True
2024-06-23T09:05:59.024000+00:00,0.2522641281193294,6,0.01,0.16,False
2024-06-26T09:15:59.024000+00:00,1.0000000000000029,6,0.6,12.96,True
2024-07-01T09:20:31.024000+00:00,1.0000000000000029,6,0.01,1.63,True
